集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数（社）
2009,22,静岡県,1,アジア州,122,ミャンマー,1
2009,22,静岡県,1,アジア州,123,インド,18
2009,22,静岡県,1,アジア州,124,パキスタン,1
2009,22,静岡県,1,アジア州,147,アラブ首長国連邦,1
2009,22,静岡県,2,ヨーロッパ州,203,スウェーデン,3
2009,22,静岡県,2,ヨーロッパ州,204,デンマーク,2
2009,22,静岡県,2,ヨーロッパ州,205,英国,10
2009,22,静岡県,2,ヨーロッパ州,207,オランダ,4
2009,22,静岡県,2,ヨーロッパ州,208,ベルギー,2
2009,22,静岡県,2,ヨーロッパ州,210,フランス,11
2009,22,静岡県,2,ヨーロッパ州,213,ドイツ,12
2009,22,静岡県,2,ヨーロッパ州,215,スイス,2
2009,22,静岡県,2,ヨーロッパ州,217,ポルトガル,2
2009,22,静岡県,2,ヨーロッパ州,218,スペイン,7
2009,22,静岡県,2,ヨーロッパ州,220,イタリア,10
2009,22,静岡県,2,ヨーロッパ州,223,ポーランド,2
2009,22,静岡県,2,ヨーロッパ州,224,ロシア,4
2009,22,静岡県,2,ヨーロッパ州,225,オーストリア,2
2009,22,静岡県,2,ヨーロッパ州,227,ハンガリー,2
2009,22,静岡県,2,ヨーロッパ州,231,ルーマニア,2
2009,22,静岡県,2,ヨーロッパ州,232,ブルガリア,1
2009,22,静岡県,2,ヨーロッパ州,234,トルコ,1
2009,22,静岡県,2,ヨーロッパ州,245,チェコ,2
2009,22,静岡県,2,ヨーロッパ州,246,スロバキア,1
2009,22,静岡県,2,ヨーロッパ州,299,その他のヨーロッパ,1
2009,22,静岡県,3,北アメリカ州,302,カナダ,8
2009,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,91
2009,22,静岡県,3,北アメリカ州,305,メキシコ,13
2009,22,静岡県,3,北アメリカ州,312,パナマ,1
2009,22,静岡県,4,南アメリカ州,401,コロンビア,3
2009,22,静岡県,4,南アメリカ州,407,ペルー,1
2009,22,静岡県,4,南アメリカ州,410,ブラジル,12
2009,22,静岡県,4,南アメリカ州,413,アルゼンチン,2
2009,22,静岡県,5,アフリカ州,501,モロッコ,1
2009,22,静岡県,5,アフリカ州,504,チュニジア,1
2009,22,静岡県,5,アフリカ州,506,エジプト,1
2009,22,静岡県,5,アフリカ州,551,南アフリカ共和国,3
2009,22,静岡県,6,大洋州,601,オーストラリア,9
2009,22,静岡県,6,大洋州,606,ニュージーランド,2
2009,22,静岡県,6,大洋州,610,サモア,1
2009,23,愛知県,1,アジア州,103,大韓民国,36
2009,23,愛知県,1,アジア州,105,中華人民共和国,400
2009,23,愛知県,1,アジア州,106,台湾,51
2009,23,愛知県,1,アジア州,108,香港,60
2009,23,愛知県,1,アジア州,110,ベトナム,27
2009,23,愛知県,1,アジア州,111,タイ,148
2009,23,愛知県,1,アジア州,112,シンガポール,33
2009,23,愛知県,1,アジア州,113,マレーシア,30
2009,23,愛知県,1,アジア州,117,フィリピン,23
2009,23,愛知県,1,アジア州,118,インドネシア,65
2009,23,愛知県,1,アジア州,120,カンボジア,1
2009,23,愛知県,1,アジア州,122,ミャンマー,2
2009,23,愛知県,1,アジア州,123,インド,30
2009,23,愛知県,1,アジア州,124,パキスタン,1
2009,23,愛知県,1,アジア州,125,スリランカ,2
2009,23,愛知県,1,アジア州,131,ネパール,1
2009,23,愛知県,1,アジア州,143,イスラエル,1
2009,23,愛知県,1,アジア州,147,アラブ首長国連邦,4
2009,23,愛知県,1,アジア州,188,その他のアジア,1
2009,23,愛知県,2,ヨーロッパ州,202,ノルウェー,1
2009,23,愛知県,2,ヨーロッパ州,203,スウェーデン,4
2009,23,愛知県,2,ヨーロッパ州,204,デンマーク,4
2009,23,愛知県,2,ヨーロッパ州,205,英国,48
2009,23,愛知県,2,ヨーロッパ州,207,オランダ,16
2009,23,愛知県,2,ヨーロッパ州,208,ベルギー,17
2009,23,愛知県,2,ヨーロッパ州,210,フランス,31
2009,23,愛知県,2,ヨーロッパ州,211,モナコ,1
2009,23,愛知県,2,ヨーロッパ州,213,ドイツ,32
2009,23,愛知県,2,ヨーロッパ州,215,スイス,4
2009,23,愛知県,2,ヨーロッパ州,218,スペイン,6
2009,23,愛知県,2,ヨーロッパ州,220,イタリア,9
2009,23,愛知県,2,ヨーロッパ州,222,フィンランド,2
2009,23,愛知県,2,ヨーロッパ州,223,ポーランド,10
2009,23,愛知県,2,ヨーロッパ州,224,ロシア,9
2009,23,愛知県,2,ヨーロッパ州,225,オーストリア,1
2009,23,愛知県,2,ヨーロッパ州,227,ハンガリー,7
2009,23,愛知県,2,ヨーロッパ州,230,ギリシャ,1
2009,23,愛知県,2,ヨーロッパ州,231,ルーマニア,2
2009,23,愛知県,2,ヨーロッパ州,232,ブルガリア,1
2009,23,愛知県,2,ヨーロッパ州,234,トルコ,7
2009,23,愛知県,2,ヨーロッパ州,242,スロベニア,1
2009,23,愛知県,2,ヨーロッパ州,245,チェコ,22
2009,23,愛知県,2,ヨーロッパ州,246,スロバキア,2
2009,23,愛知県,2,ヨーロッパ州,299,その他のヨーロッパ,4
2009,23,愛知県,3,北アメリカ州,302,カナダ,27
2009,23,愛知県,3,北アメリカ州,304,アメリカ合衆国,265
2009,23,愛知県,3,北アメリカ州,305,メキシコ,17
2009,23,愛知県,3,北アメリカ州,312,パナマ,2
2009,23,愛知県,3,北アメリカ州,316,ジャマイカ,1
2009,23,愛知県,3,北アメリカ州,320,トリニダード・トバゴ,1
2009,23,愛知県,4,南アメリカ州,401,コロンビア,2
2009,23,愛知県,4,南アメリカ州,402,ベネズエラ,2
2009,23,愛知県,4,南アメリカ州,406,エクアドル,2
2009,23,愛知県,4,南アメリカ州,407,ペルー,2
2009,23,愛知県,4,南アメリカ州,409,チリ,3
2009,23,愛知県,4,南アメリカ州,410,ブラジル,23
2009,23,愛知県,4,南アメリカ州,411,パラグアイ,1
2009,23,愛知県,4,南アメリカ州,413,アルゼンチン,6
2009,23,愛知県,5,アフリカ州,501,モロッコ,1
2009,23,愛知県,5,アフリカ州,541,ケニア,1
2009,23,愛知県,5,アフリカ州,542,ウガンダ,1
2009,23,愛知県,5,アフリカ州,549,ジンバブエ,1
2009,23,愛知県,5,アフリカ州,551,南アフリカ共和国,6
2009,23,愛知県,5,アフリカ州,554,ザンビア,1
2009,23,愛知県,5,アフリカ州,599,その他のアフリカ,2
2009,23,愛知県,6,大洋州,601,オーストラリア,31
2009,23,愛知県,6,大洋州,602,パプアニューギニア,4
2009,23,愛知県,6,大洋州,606,ニュージーランド,8
2009,23,愛知県,6,大洋州,610,サモア,1
2009,23,愛知県,6,大洋州,612,フィジー,1
2009,23,愛知県,6,大洋州,627,北マリアナ諸島(米),6
2009,24,三重県,1,アジア州,103,大韓民国,4
2009,24,三重県,1,アジア州,105,中華人民共和国,37
2009,24,三重県,1,アジア州,106,台湾,4
2009,24,三重県,1,アジア州,108,香港,7
2009,24,三重県,1,アジア州,110,ベトナム,2
2009,24,三重県,1,アジア州,111,タイ,11
2009,24,三重県,1,アジア州,112,シンガポール,4
2009,24,三重県,1,アジア州,113,マレーシア,5
2009,24,三重県,1,アジア州,117,フィリピン,8
2009,24,三重県,1,アジア州,118,インドネシア,5
2009,24,三重県,1,アジア州,123,インド,2
2009,24,三重県,2,ヨーロッパ州,207,オランダ,1
2009,24,三重県,2,ヨーロッパ州,213,ドイツ,1
2009,24,三重県,2,ヨーロッパ州,217,ポルトガル,1
2009,24,三重県,2,ヨーロッパ州,218,スペイン,1
2009,24,三重県,2,ヨーロッパ州,223,ポーランド,1
2009,24,三重県,2,ヨーロッパ州,245,チェコ,1
2009,24,三重県,3,北アメリカ州,304,アメリカ合衆国,13
2009,24,三重県,3,北アメリカ州,305,メキシコ,1
2009,24,三重県,4,南アメリカ州,410,ブラジル,2
2009,24,三重県,6,大洋州,601,オーストラリア,1
2009,25,滋賀県,1,アジア州,103,大韓民国,5
2009,25,滋賀県,1,アジア州,105,中華人民共和国,27
2009,25,滋賀県,1,アジア州,106,台湾,2
2009,25,滋賀県,1,アジア州,108,香港,4
2009,25,滋賀県,1,アジア州,110,ベトナム,1
2009,25,滋賀県,1,アジア州,111,タイ,7
2009,25,滋賀県,1,アジア州,112,シンガポール,1
2009,25,滋賀県,1,アジア州,113,マレーシア,4
2009,25,滋賀県,1,アジア州,117,フィリピン,1
2009,25,滋賀県,1,アジア州,118,インドネシア,1
2009,25,滋賀県,2,ヨーロッパ州,205,英国,3
2009,25,滋賀県,2,ヨーロッパ州,207,オランダ,1
2009,25,滋賀県,2,ヨーロッパ州,210,フランス,2
2009,25,滋賀県,2,ヨーロッパ州,223,ポーランド,1
2009,25,滋賀県,3,北アメリカ州,302,カナダ,1
2009,25,滋賀県,3,北アメリカ州,304,アメリカ合衆国,12
2009,26,京都府,1,アジア州,103,大韓民国,27
2009,26,京都府,1,アジア州,105,中華人民共和国,121
2009,26,京都府,1,アジア州,106,台湾,27
2009,26,京都府,1,アジア州,108,香港,23
2009,26,京都府,1,アジア州,110,ベトナム,7
2009,26,京都府,1,アジア州,111,タイ,23
2009,26,京都府,1,アジア州,112,シンガポール,18
2009,26,京都府,1,アジア州,113,マレーシア,10
2009,26,京都府,1,アジア州,117,フィリピン,12
2009,26,京都府,1,アジア州,118,インドネシア,9
2009,26,京都府,1,アジア州,120,カンボジア,2
2009,26,京都府,1,アジア州,123,インド,2
2009,26,京都府,1,アジア州,143,イスラエル,1
2009,26,京都府,1,アジア州,147,アラブ首長国連邦,1
2009,26,京都府,2,ヨーロッパ州,205,英国,18
2009,26,京都府,2,ヨーロッパ州,206,アイルランド,1
2009,26,京都府,2,ヨーロッパ州,207,オランダ,6
2009,26,京都府,2,ヨーロッパ州,208,ベルギー,1
2009,26,京都府,2,ヨーロッパ州,210,フランス,8
2009,26,京都府,2,ヨーロッパ州,213,ドイツ,18
2009,26,京都府,2,ヨーロッパ州,218,スペイン,1
2009,26,京都府,2,ヨーロッパ州,220,イタリア,2
2009,26,京都府,2,ヨーロッパ州,225,オーストリア,1
2009,26,京都府,2,ヨーロッパ州,246,スロバキア,1
2009,26,京都府,3,北アメリカ州,302,カナダ,5
2009,26,京都府,3,北アメリカ州,304,アメリカ合衆国,75
2009,26,京都府,3,北アメリカ州,305,メキシコ,2
2009,26,京都府,3,北アメリカ州,328,ケイマン諸島(英),1
2009,26,京都府,4,南アメリカ州,410,ブラジル,4
2009,26,京都府,6,大洋州,601,オーストラリア,6
2009,26,京都府,6,大洋州,627,北マリアナ諸島(米),1
2009,27,大阪府,1,アジア州,103,大韓民国,71
2009,27,大阪府,1,アジア州,105,中華人民共和国,705
2009,27,大阪府,1,アジア州,106,台湾,107
2009,27,大阪府,1,アジア州,108,香港,133
2009,27,大阪府,1,アジア州,110,ベトナム,47
2009,27,大阪府,1,アジア州,111,タイ,181
2009,27,大阪府,1,アジア州,112,シンガポール,120
2009,27,大阪府,1,アジア州,113,マレーシア,107
2009,27,大阪府,1,アジア州,116,ブルネイ,1
2009,27,大阪府,1,アジア州,117,フィリピン,33
2009,27,大阪府,1,アジア州,118,インドネシア,83
2009,27,大阪府,1,アジア州,121,ラオス,1
2009,27,大阪府,1,アジア州,123,インド,25
2009,27,大阪府,1,アジア州,124,パキスタン,1
2009,27,大阪府,1,アジア州,133,イラン,1
2009,27,大阪府,1,アジア州,137,サウジアラビア,2
2009,27,大阪府,1,アジア州,140,カタール,1
2009,27,大阪府,1,アジア州,147,アラブ首長国連邦,4
2009,27,大阪府,1,アジア州,199,その他の中東,1
2009,27,大阪府,2,ヨーロッパ州,203,スウェーデン,5
2009,27,大阪府,2,ヨーロッパ州,204,デンマーク,1
2009,27,大阪府,2,ヨーロッパ州,205,英国,53
2009,27,大阪府,2,ヨーロッパ州,206,アイルランド,1
2009,27,大阪府,2,ヨーロッパ州,207,オランダ,17
2009,27,大阪府,2,ヨーロッパ州,208,ベルギー,19
2009,27,大阪府,2,ヨーロッパ州,210,フランス,26
2009,27,大阪府,2,ヨーロッパ州,213,ドイツ,57
2009,27,大阪府,2,ヨーロッパ州,215,スイス,3
2009,27,大阪府,2,ヨーロッパ州,217,ポルトガル,1
2009,27,大阪府,2,ヨーロッパ州,218,スペイン,8
2009,27,大阪府,2,ヨーロッパ州,220,イタリア,14
2009,27,大阪府,2,ヨーロッパ州,222,フィンランド,3
2009,27,大阪府,2,ヨーロッパ州,223,ポーランド,10
2009,27,大阪府,2,ヨーロッパ州,224,ロシア,2
2009,27,大阪府,2,ヨーロッパ州,225,オーストリア,2
2009,27,大阪府,2,ヨーロッパ州,227,ハンガリー,5
2009,27,大阪府,2,ヨーロッパ州,234,トルコ,1
2009,27,大阪府,2,ヨーロッパ州,245,チェコ,6
2009,27,大阪府,2,ヨーロッパ州,246,スロバキア,1
2009,27,大阪府,3,北アメリカ州,302,カナダ,16
2009,27,大阪府,3,北アメリカ州,304,アメリカ合衆国,273
2009,27,大阪府,3,北アメリカ州,305,メキシコ,16
2009,27,大阪府,3,北アメリカ州,309,エルサルバドル,1
2009,27,大阪府,3,北アメリカ州,312,パナマ,6
2009,27,大阪府,3,北アメリカ州,324,プエルトリコ(米),1
2009,27,大阪府,4,南アメリカ州,401,コロンビア,1
2009,27,大阪府,4,南アメリカ州,402,ベネズエラ,1
2009,27,大阪府,4,南アメリカ州,409,チリ,1
2009,27,大阪府,4,南アメリカ州,410,ブラジル,15
2009,27,大阪府,4,南アメリカ州,413,アルゼンチン,4
2009,27,大阪府,5,アフリカ州,506,エジプト,1
2009,27,大阪府,5,アフリカ州,524,ナイジェリア,1
2009,27,大阪府,5,アフリカ州,543,タンザニア,1
2009,27,大阪府,5,アフリカ州,551,南アフリカ共和国,4
2009,27,大阪府,6,大洋州,601,オーストラリア,25
2009,27,大阪府,6,大洋州,606,ニュージーランド,4
2009,28,兵庫県,1,アジア州,103,大韓民国,15
2009,28,兵庫県,1,アジア州,105,中華人民共和国,121
2009,28,兵庫県,1,アジア州,106,台湾,15
2009,28,兵庫県,1,アジア州,108,香港,27
2009,28,兵庫県,1,アジア州,110,ベトナム,8
2009,28,兵庫県,1,アジア州,111,タイ,30
2009,28,兵庫県,1,アジア州,112,シンガポール,19
2009,28,兵庫県,1,アジア州,113,マレーシア,13
2009,28,兵庫県,1,アジア州,117,フィリピン,10
2009,28,兵庫県,1,アジア州,118,インドネシア,18
2009,28,兵庫県,1,アジア州,122,ミャンマー,1
2009,28,兵庫県,1,アジア州,123,インド,5
2009,28,兵庫県,1,アジア州,125,スリランカ,2
2009,28,兵庫県,1,アジア州,147,アラブ首長国連邦,1
2009,28,兵庫県,2,ヨーロッパ州,202,ノルウェー,3
2009,28,兵庫県,2,ヨーロッパ州,203,スウェーデン,1
2009,28,兵庫県,2,ヨーロッパ州,204,デンマーク,3
2009,28,兵庫県,2,ヨーロッパ州,205,英国,12
2009,28,兵庫県,2,ヨーロッパ州,206,アイルランド,1
2009,28,兵庫県,2,ヨーロッパ州,207,オランダ,6
2009,28,兵庫県,2,ヨーロッパ州,208,ベルギー,4
2009,28,兵庫県,2,ヨーロッパ州,210,フランス,7
2009,28,兵庫県,2,ヨーロッパ州,213,ドイツ,16
2009,28,兵庫県,2,ヨーロッパ州,215,スイス,1
2009,28,兵庫県,2,ヨーロッパ州,218,スペイン,6
2009,28,兵庫県,2,ヨーロッパ州,220,イタリア,1
2009,28,兵庫県,2,ヨーロッパ州,222,フィンランド,1
2009,28,兵庫県,2,ヨーロッパ州,223,ポーランド,3
2009,28,兵庫県,2,ヨーロッパ州,224,ロシア,1
2009,28,兵庫県,2,ヨーロッパ州,225,オーストリア,3
2009,28,兵庫県,2,ヨーロッパ州,227,ハンガリー,1
2009,28,兵庫県,2,ヨーロッパ州,230,ギリシャ,1
2009,28,兵庫県,2,ヨーロッパ州,234,トルコ,1
2009,28,兵庫県,2,ヨーロッパ州,245,チェコ,3
2009,28,兵庫県,2,ヨーロッパ州,246,スロバキア,1
2009,28,兵庫県,3,北アメリカ州,302,カナダ,5
2009,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,60
2009,28,兵庫県,3,北アメリカ州,305,メキシコ,3
2009,28,兵庫県,3,北アメリカ州,306,グアテマラ,2
2009,28,兵庫県,3,北アメリカ州,312,パナマ,8
2009,28,兵庫県,3,北アメリカ州,332,英領ヴァージン諸島,1
2009,28,兵庫県,4,南アメリカ州,410,ブラジル,3
2009,28,兵庫県,5,アフリカ州,515,リベリア,3
2009,28,兵庫県,5,アフリカ州,551,南アフリカ共和国,1
2009,28,兵庫県,6,大洋州,601,オーストラリア,8
2009,28,兵庫県,6,大洋州,606,ニュージーランド,4
2009,28,兵庫県,6,大洋州,627,北マリアナ諸島(米),1
2009,29,奈良県,1,アジア州,103,大韓民国,3
2009,29,奈良県,1,アジア州,105,中華人民共和国,13
2009,29,奈良県,1,アジア州,106,台湾,2
2009,29,奈良県,1,アジア州,108,香港,1
2009,29,奈良県,1,アジア州,110,ベトナム,2
2009,29,奈良県,1,アジア州,111,タイ,4
2009,29,奈良県,3,北アメリカ州,304,アメリカ合衆国,4
2009,30,和歌山県,1,アジア州,103,大韓民国,1
2009,30,和歌山県,1,アジア州,105,中華人民共和国,7
2009,30,和歌山県,1,アジア州,106,台湾,1
2009,30,和歌山県,1,アジア州,108,香港,2
2009,30,和歌山県,1,アジア州,111,タイ,2
2009,30,和歌山県,1,アジア州,112,シンガポール,1
2009,30,和歌山県,1,アジア州,113,マレーシア,1
2009,30,和歌山県,1,アジア州,117,フィリピン,1
2009,30,和歌山県,1,アジア州,118,インドネシア,1
2009,30,和歌山県,1,アジア州,123,インド,1
2009,30,和歌山県,2,ヨーロッパ州,210,フランス,1
2009,30,和歌山県,2,ヨーロッパ州,213,ドイツ,1
2009,30,和歌山県,2,ヨーロッパ州,220,イタリア,1
2009,30,和歌山県,2,ヨーロッパ州,223,ポーランド,1
2009,30,和歌山県,2,ヨーロッパ州,224,ロシア,1
2009,30,和歌山県,2,ヨーロッパ州,230,ギリシャ,1
2009,30,和歌山県,2,ヨーロッパ州,245,チェコ,1
2009,30,和歌山県,3,北アメリカ州,302,カナダ,1
2009,30,和歌山県,3,北アメリカ州,304,アメリカ合衆国,2
2009,30,和歌山県,3,北アメリカ州,305,メキシコ,1
2009,30,和歌山県,4,南アメリカ州,410,ブラジル,1
2009,30,和歌山県,6,大洋州,601,オーストラリア,1
2009,31,鳥取県,1,アジア州,105,中華人民共和国,8
2009,31,鳥取県,1,アジア州,108,香港,3
2009,31,鳥取県,1,アジア州,111,タイ,1
2009,31,鳥取県,1,アジア州,117,フィリピン,1
2009,31,鳥取県,2,ヨーロッパ州,205,英国,1
2009,31,鳥取県,3,北アメリカ州,304,アメリカ合衆国,1
2009,32,島根県,1,アジア州,105,中華人民共和国,1
2009,32,島根県,3,北アメリカ州,304,アメリカ合衆国,1
2009,33,岡山県,1,アジア州,103,大韓民国,3
2009,33,岡山県,1,アジア州,105,中華人民共和国,40
2009,33,岡山県,1,アジア州,106,台湾,1
2009,33,岡山県,1,アジア州,108,香港,1
2009,33,岡山県,1,アジア州,110,ベトナム,1
2009,33,岡山県,1,アジア州,111,タイ,4
2009,33,岡山県,1,アジア州,113,マレーシア,3
2009,33,岡山県,1,アジア州,117,フィリピン,2
2009,33,岡山県,1,アジア州,118,インドネシア,1
2009,33,岡山県,2,ヨーロッパ州,205,英国,1
2009,33,岡山県,2,ヨーロッパ州,217,ポルトガル,1
2009,33,岡山県,2,ヨーロッパ州,225,オーストリア,1
2009,33,岡山県,3,北アメリカ州,304,アメリカ合衆国,11
2009,33,岡山県,5,アフリカ州,551,南アフリカ共和国,1
2009,34,広島県,1,アジア州,103,大韓民国,4
2009,34,広島県,1,アジア州,105,中華人民共和国,70
2009,34,広島県,1,アジア州,106,台湾,4
2009,34,広島県,1,アジア州,108,香港,4
2009,34,広島県,1,アジア州,110,ベトナム,6
2009,34,広島県,1,アジア州,111,タイ,26
2009,34,広島県,1,アジア州,112,シンガポール,2
2009,34,広島県,1,アジア州,113,マレーシア,2
2009,34,広島県,1,アジア州,117,フィリピン,8
2009,34,広島県,1,アジア州,118,インドネシア,3
2009,34,広島県,1,アジア州,123,インド,1
2009,34,広島県,2,ヨーロッパ州,204,デンマーク,1
2009,34,広島県,2,ヨーロッパ州,205,英国,3
2009,34,広島県,2,ヨーロッパ州,206,アイルランド,1
2009,34,広島県,2,ヨーロッパ州,207,オランダ,2
2009,34,広島県,2,ヨーロッパ州,208,ベルギー,1
2009,34,広島県,2,ヨーロッパ州,210,フランス,2
2009,34,広島県,2,ヨーロッパ州,213,ドイツ,5
2009,34,広島県,2,ヨーロッパ州,215,スイス,1
2009,34,広島県,2,ヨーロッパ州,217,ポルトガル,1
2009,34,広島県,2,ヨーロッパ州,218,スペイン,1
2009,34,広島県,2,ヨーロッパ州,220,イタリア,1
2009,34,広島県,2,ヨーロッパ州,224,ロシア,1
2009,34,広島県,2,ヨーロッパ州,225,オーストリア,1
2009,34,広島県,2,ヨーロッパ州,227,ハンガリー,2
2009,34,広島県,2,ヨーロッパ州,242,スロベニア,1
2009,34,広島県,2,ヨーロッパ州,299,その他のヨーロッパ,1
2009,34,広島県,3,北アメリカ州,302,カナダ,2
2009,34,広島県,3,北アメリカ州,304,アメリカ合衆国,21
2009,34,広島県,3,北アメリカ州,305,メキシコ,2
2009,34,広島県,3,北アメリカ州,312,パナマ,3
2009,34,広島県,4,南アメリカ州,401,コロンビア,1
2009,34,広島県,4,南アメリカ州,402,ベネズエラ,1
2009,34,広島県,4,南アメリカ州,410,ブラジル,1
2009,34,広島県,5,アフリカ州,515,リベリア,1
2009,34,広島県,5,アフリカ州,549,ジンバブエ,1
2009,34,広島県,6,大洋州,601,オーストラリア,3
2009,34,広島県,6,大洋州,606,ニュージーランド,4
2009,35,山口県,1,アジア州,105,中華人民共和国,12
2009,35,山口県,1,アジア州,111,タイ,3
2009,35,山口県,1,アジア州,113,マレーシア,3
2009,35,山口県,1,アジア州,122,ミャンマー,1
2009,35,山口県,3,北アメリカ州,304,アメリカ合衆国,2
2009,35,山口県,3,北アメリカ州,312,パナマ,1
2009,36,徳島県,1,アジア州,105,中華人民共和国,7
2009,36,徳島県,1,アジア州,106,台湾,1
2009,36,徳島県,1,アジア州,113,マレーシア,1
2009,36,徳島県,2,ヨーロッパ州,207,オランダ,1
2009,36,徳島県,3,北アメリカ州,304,アメリカ合衆国,1
2009,37,香川県,1,アジア州,103,大韓民国,1
2009,37,香川県,1,アジア州,105,中華人民共和国,25
2009,37,香川県,1,アジア州,106,台湾,1
2009,37,香川県,1,アジア州,108,香港,1
2009,37,香川県,1,アジア州,110,ベトナム,1
2009,37,香川県,1,アジア州,111,タイ,3
2009,37,香川県,1,アジア州,112,シンガポール,2
2009,37,香川県,1,アジア州,118,インドネシア,1
2009,37,香川県,1,アジア州,125,スリランカ,1
2009,37,香川県,2,ヨーロッパ州,205,英国,1
2009,37,香川県,2,ヨーロッパ州,207,オランダ,2
2009,37,香川県,2,ヨーロッパ州,213,ドイツ,2
2009,37,香川県,2,ヨーロッパ州,220,イタリア,1
2009,37,香川県,3,北アメリカ州,304,アメリカ合衆国,6
2009,37,香川県,6,大洋州,601,オーストラリア,1
2009,38,愛媛県,1,アジア州,103,大韓民国,3
2009,38,愛媛県,1,アジア州,105,中華人民共和国,20
2009,38,愛媛県,1,アジア州,106,台湾,1
2009,38,愛媛県,1,アジア州,110,ベトナム,1
2009,38,愛媛県,1,アジア州,111,タイ,2
2009,38,愛媛県,1,アジア州,112,シンガポール,2
2009,38,愛媛県,1,アジア州,118,インドネシア,1
2009,38,愛媛県,2,ヨーロッパ州,210,フランス,1
2009,38,愛媛県,3,北アメリカ州,302,カナダ,1
2009,38,愛媛県,3,北アメリカ州,304,アメリカ合衆国,5
2009,38,愛媛県,3,北アメリカ州,312,パナマ,2
2009,38,愛媛県,4,南アメリカ州,409,チリ,1
2009,38,愛媛県,6,大洋州,606,ニュージーランド,2
2009,39,高知県,1,アジア州,105,中華人民共和国,4
2009,39,高知県,1,アジア州,106,台湾,2
2009,39,高知県,1,アジア州,108,香港,1
2009,39,高知県,1,アジア州,110,ベトナム,1
2009,39,高知県,1,アジア州,111,タイ,1
2009,39,高知県,1,アジア州,112,シンガポール,3
2009,39,高知県,1,アジア州,113,マレーシア,1
2009,39,高知県,1,アジア州,118,インドネシア,2
2009,39,高知県,2,ヨーロッパ州,207,オランダ,1
2009,39,高知県,3,北アメリカ州,304,アメリカ合衆国,2
2009,40,福岡県,1,アジア州,103,大韓民国,6
2009,40,福岡県,1,アジア州,105,中華人民共和国,51
2009,40,福岡県,1,アジア州,106,台湾,10
2009,40,福岡県,1,アジア州,108,香港,6
2009,40,福岡県,1,アジア州,110,ベトナム,2
2009,40,福岡県,1,アジア州,111,タイ,17
2009,40,福岡県,1,アジア州,112,シンガポール,8
2009,40,福岡県,1,アジア州,113,マレーシア,9
2009,40,福岡県,1,アジア州,117,フィリピン,3
2009,40,福岡県,1,アジア州,118,インドネシア,4
2009,40,福岡県,2,ヨーロッパ州,203,スウェーデン,2
2009,40,福岡県,2,ヨーロッパ州,205,英国,2
2009,40,福岡県,2,ヨーロッパ州,213,ドイツ,6
2009,40,福岡県,2,ヨーロッパ州,223,ポーランド,1
2009,40,福岡県,3,北アメリカ州,304,アメリカ合衆国,13
2009,40,福岡県,3,北アメリカ州,305,メキシコ,1
2009,40,福岡県,3,北アメリカ州,312,パナマ,1
2009,40,福岡県,3,北アメリカ州,315,バハマ,1
2009,41,佐賀県,1,アジア州,105,中華人民共和国,7
2009,41,佐賀県,1,アジア州,112,シンガポール,2
2009,41,佐賀県,1,アジア州,113,マレーシア,1
2009,42,長崎県,1,アジア州,103,大韓民国,1
2009,42,長崎県,1,アジア州,105,中華人民共和国,7
2009,42,長崎県,1,アジア州,108,香港,2
2009,42,長崎県,1,アジア州,111,タイ,1
2009,42,長崎県,1,アジア州,112,シンガポール,1
2009,42,長崎県,1,アジア州,117,フィリピン,1
2009,42,長崎県,1,アジア州,118,インドネシア,2
2009,42,長崎県,2,ヨーロッパ州,220,イタリア,1
2009,42,長崎県,3,北アメリカ州,304,アメリカ合衆国,1
2009,43,熊本県,1,アジア州,105,中華人民共和国,3
2009,43,熊本県,1,アジア州,106,台湾,1
2009,43,熊本県,1,アジア州,110,ベトナム,2
2009,43,熊本県,1,アジア州,111,タイ,1
2009,43,熊本県,1,アジア州,123,インド,1
2009,44,大分県,1,アジア州,105,中華人民共和国,2
2009,44,大分県,2,ヨーロッパ州,208,ベルギー,1
2009,44,大分県,3,北アメリカ州,312,パナマ,1
2009,45,宮崎県,1,アジア州,105,中華人民共和国,3
2009,45,宮崎県,1,アジア州,110,ベトナム,1
2009,45,宮崎県,1,アジア州,111,タイ,1
2009,45,宮崎県,1,アジア州,118,インドネシア,1
2009,45,宮崎県,3,北アメリカ州,304,アメリカ合衆国,1
2009,46,鹿児島県,1,アジア州,105,中華人民共和国,1
2009,47,沖縄県,1,アジア州,103,大韓民国,1
2010,01,北海道,1,アジア州,105,中華人民共和国,8
2010,01,北海道,1,アジア州,108,香港,1
2010,01,北海道,1,アジア州,110,ベトナム,1
2010,01,北海道,1,アジア州,111,タイ,1
2010,01,北海道,2,ヨーロッパ州,213,ドイツ,1
2010,01,北海道,3,北アメリカ州,304,アメリカ合衆国,3
2010,01,北海道,6,大洋州,601,オーストラリア,2
2010,01,北海道,6,大洋州,606,ニュージーランド,1
2010,02,青森県,1,アジア州,103,大韓民国,1
2010,02,青森県,1,アジア州,105,中華人民共和国,1
2010,02,青森県,1,アジア州,117,フィリピン,2
2010,03,岩手県,1,アジア州,105,中華人民共和国,5
2010,03,岩手県,1,アジア州,108,香港,1
